name,surface,aces,winner,total_pts
Marcos Baghdatis,Hard,21.0,True,185.0
Marcos Baghdatis,Hard,6.0,True,113.0
Marcos Baghdatis,Hard,18.0,True,93.0
Marcos Baghdatis,Hard,15.0,True,157.0
Marcos Baghdatis,Hard,15.0,True,116.0
Juan Martin Del Potro,Hard,9.0,False,96.0
Marcos Baghdatis,Hard,7.0,True,102.0
Marcos Baghdatis,Hard,12.0,True,166.0
David Ferrer,Hard,1.0,False,154.0
Marcos Baghdatis,Hard,7.0,True,116.0
Julien Benneteau,Hard,4.0,False,101.0
Marcos Baghdatis,Hard,13.0,True,133.0
Marcos Baghdatis,Hard,5.0,True,105.0
Marcos Baghdatis,Hard,16.0,True,137.0
Marcos Baghdatis,Hard,4.0,True,144.0
Marat Safin,Hard,12.0,False,139.0
Marcos Baghdatis,Hard,11.0,True,112.0
Marcos Baghdatis,Hard,4.0,True,110.0
Marcos Baghdatis,Hard,6.0,True,141.0
Radek Stepanek,Hard,11.0,False,137.0
Marcos Baghdatis,Hard,5.0,True,82.0
Marcos Baghdatis,Hard,16.0,True,116.0
Andy Roddick,Hard,15.0,False,117.0
Marcos Baghdatis,Hard,8.0,True,146.0
Marcos Baghdatis,Hard,15.0,True,152.0
David Nalbandian,Hard,5.0,False,143.0
Marcos Baghdatis,Hard,12.0,True,147.0
Marcos Baghdatis,Hard,13.0,True,142.0
Marcos Baghdatis,Hard,4.0,True,115.0
Tommy Robredo,Hard,3.0,False,94.0
Marcos Baghdatis,Clay,8.0,True,85.0
Marcos Baghdatis,Clay,8.0,True,121.0
Marcos Baghdatis,Clay,8.0,True,97.0
Marcos Baghdatis,Clay,9.0,True,118.0
Marcos Baghdatis,Clay,3.0,True,91.0
Sebastien Grosjean,Clay,3.0,False,72.0
Marcos Baghdatis,Clay,7.0,True,106.0
Marcos Baghdatis,Clay,7.0,True,55.0
Marcos Baghdatis,Clay,6.0,True,136.0
Marcos Baghdatis,Hard,8.0,True,102.0
Mikhail Youzhny,Hard,3.0,False,103.0
Marcos Baghdatis,Hard,3.0,True,75.0
Marcos Baghdatis,Hard,2.0,True,109.0
Marcos Baghdatis,Hard,16.0,True,89.0
Marcos Baghdatis,Hard,19.0,True,194.0
Marcos Baghdatis,Hard,10.0,True,110.0
Marcos Baghdatis,Hard,18.0,True,117.0
Marcos Baghdatis,Grass,7.0,True,99.0
Marcos Baghdatis,Grass,17.0,True,86.0
Marcos Baghdatis,Grass,11.0,True,127.0
Marcos Baghdatis,Grass,13.0,True,136.0
Marcos Baghdatis,Grass,12.0,True,90.0
Marcos Baghdatis,Grass,17.0,True,166.0
James Blake,Grass,6.0,False,147.0
Marcos Baghdatis,Grass,9.0,True,143.0
Marcos Baghdatis,Grass,9.0,True,98.0
Marcos Baghdatis,Grass,5.0,True,103.0
Marcos Baghdatis,Grass,9.0,True,114.0
Marcos Baghdatis,Grass,10.0,True,145.0
Marcos Baghdatis,Grass,5.0,True,101.0
David Nalbandian,Grass,3.0,False,61.0
Marcos Baghdatis,Grass,4.0,True,110.0
Nikolay Davydenko,Grass,5.0,False,103.0
Marcos Baghdatis,Grass,22.0,True,200.0
Marcos Baghdatis,Grass,1.0,True,15.0
Marcos Baghdatis,Grass,8.0,True,126.0
Sebastien Grosjean,Grass,13.0,False,105.0
Marcos Baghdatis,Grass,7.0,True,103.0
Andy Murray,Grass,8.0,False,80.0
Marcos Baghdatis,Grass,20.0,True,122.0
Lleyton Hewitt,Grass,6.0,False,112.0
Marcos Baghdatis,Hard,5.0,False,104.0
Jo Wilfried Tsonga,Hard,13.0,True,110.0
Marcos Baghdatis,Hard,4.0,False,70.0
David Ferrer,Hard,5.0,True,91.0
Marcos Baghdatis,Hard,4.0,False,94.0
Jurgen Melzer,Hard,6.0,True,115.0
Marcos Baghdatis,Hard,5.0,False,21.0
Lleyton Hewitt,Hard,1.0,True,46.0
Marcos Baghdatis,Hard,28.0,False,181.0
Lleyton Hewitt,Hard,9.0,True,193.0
Marcos Baghdatis,Clay,2.0,False,54.0
Marcos Baghdatis,Clay,6.0,False,134.0
Nicolas Almagro,Clay,16.0,True,155.0
Marcos Baghdatis,Clay,11.0,False,139.0
Jo Wilfried Tsonga,Clay,5.0,True,156.0
Marcos Baghdatis,Clay,2.0,False,144.0
Marcos Baghdatis,Clay,4.0,False,106.0
Nicolas Almagro,Clay,7.0,True,125.0
Marcos Baghdatis,Clay,5.0,False,103.0
Andy Murray,Clay,4.0,True,113.0
Marcos Baghdatis,Clay,4.0,False,72.0
Marcos Baghdatis,Clay,5.0,False,81.0
Marcos Baghdatis,Clay,4.0,False,102.0
Marcos Baghdatis,Clay,9.0,False,163.0
Julien Benneteau,Clay,3.0,True,165.0
Marcos Baghdatis,Clay,6.0,False,118.0
David Nalbandian,Clay,4.0,True,121.0
Marcos Baghdatis,Hard,10.0,False,106.0
Marcos Baghdatis,Hard,11.0,False,137.0
John Isner,Hard,14.0,True,139.0
Marcos Baghdatis,Hard,22.0,False,137.0
Marcos Baghdatis,Hard,2.0,False,143.0
Marcos Baghdatis,Hard,21.0,False,172.0
Andre Agassi,Hard,9.0,True,185.0
Marcos Baghdatis,Hard,9.0,False,111.0
Marcos Baghdatis,Grass,1.0,False,67.0
Marcos Baghdatis,Grass,9.0,False,89.0
John Isner,Grass,33.0,True,110.0
Marcos Baghdatis,Grass,5.0,False,125.0
Andy Murray,Grass,10.0,True,146.0
Marcos Baghdatis,Grass,13.0,False,93.0
Marcos Baghdatis,Grass,18.0,False,168.0
Feliciano Lopez,Grass,25.0,True,176.0
Marcos Baghdatis,Grass,6.0,False,87.0
Mikhail Youzhny,Grass,5.0,True,109.0
John Isner,Grass,29.0,True,98.0
Tommy Haas,Grass,8.0,False,127.0
John Isner,Grass,64.0,True,176.0
Richard Gasquet,Grass,6.0,True,95.0
Julien Benneteau,Grass,22.0,True,137.0
Jo Wilfried Tsonga,Hard,28.0,False,144.0
Radek Stepanek,Clay,5.0,False,132.0
Mikhail Youzhny,Hard,6.0,False,154.0
Radek Stepanek,Grass,11.0,False,113.0
Feliciano Lopez,Grass,11.0,False,125.0
Richard Gasquet,Grass,27.0,False,200.0
Andy Murray,Hard,12.0,True,110.0
Richard Gasquet,Clay,8.0,True,107.0
Andy Murray,Clay,12.0,True,107.0
Andy Murray,Hard,17.0,True,128.0
Tommy Robredo,Hard,4.0,True,124.0
David Ferrer,Hard,11.0,True,103.0
Andy Murray,Grass,8.0,True,96.0
Richard Gasquet,Grass,19.0,True,159.0
Mikhail Youzhny,Clay,5.0,False,145.0
Tommy Robredo,Hard,20.0,True,222.0
Richard Gasquet,Clay,5.0,True,109.0
John Isner,Hard,25.0,True,96.0
Jo Wilfried Tsonga,Hard,5.0,True,108.0
Jo Wilfried Tsonga,Hard,20.0,True,125.0
Jo Wilfried Tsonga,Hard,15.0,True,97.0
Jo Wilfried Tsonga,Hard,23.0,True,170.0
Jo Wilfried Tsonga,Hard,14.0,True,95.0
Jo Wilfried Tsonga,Hard,23.0,True,113.0
Jo Wilfried Tsonga,Hard,15.0,True,104.0
Jo Wilfried Tsonga,Hard,13.0,True,110.0
Jo Wilfried Tsonga,Hard,12.0,True,96.0
Jo Wilfried Tsonga,Hard,17.0,True,98.0
Jo Wilfried Tsonga,Hard,7.0,True,89.0
Jo Wilfried Tsonga,Hard,11.0,True,109.0
Richard Gasquet,Hard,7.0,False,99.0
Jo Wilfried Tsonga,Hard,15.0,True,102.0
Jo Wilfried Tsonga,Hard,7.0,True,85.0
Jo Wilfried Tsonga,Hard,11.0,True,153.0
Jo Wilfried Tsonga,Hard,15.0,True,103.0
Jo Wilfried Tsonga,Hard,12.0,True,91.0
Jo Wilfried Tsonga,Hard,20.0,True,116.0
Tommy Haas,Hard,9.0,False,100.0
Jo Wilfried Tsonga,Hard,25.0,True,174.0
Nicolas Almagro,Hard,13.0,False,160.0
Jo Wilfried Tsonga,Hard,5.0,True,86.0
Jo Wilfried Tsonga,Hard,18.0,True,146.0
Jo Wilfried Tsonga,Hard,5.0,True,109.0
Jo Wilfried Tsonga,Hard,12.0,True,111.0
James Blake,Hard,4.0,False,97.0
Jo Wilfried Tsonga,Hard,7.0,True,135.0
Andy Murray,Hard,7.0,False,137.0
Jo Wilfried Tsonga,Hard,14.0,True,114.0
Jo Wilfried Tsonga,Hard,21.0,True,91.0
Guillermo Garcia Lopez,Hard,6.0,False,64.0
Jo Wilfried Tsonga,Hard,19.0,True,154.0
Richard Gasquet,Hard,5.0,False,131.0
Jo Wilfried Tsonga,Hard,8.0,True,110.0
Mikhail Youzhny,Hard,0.0,False,82.0
Jo Wilfried Tsonga,Clay,5.0,True,129.0
Jo Wilfried Tsonga,Clay,8.0,True,103.0
Jo Wilfried Tsonga,Clay,4.0,True,89.0
Jo Wilfried Tsonga,Clay,5.0,True,86.0
Jo Wilfried Tsonga,Clay,11.0,True,117.0
Jo Wilfried Tsonga,Clay,9.0,True,117.0
Jo Wilfried Tsonga,Clay,13.0,True,95.0
Jurgen Melzer,Clay,5.0,False,71.0
Jo Wilfried Tsonga,Clay,4.0,True,94.0
Jo Wilfried Tsonga,Clay,5.0,True,93.0
Jo Wilfried Tsonga,Clay,8.0,True,106.0
Jarkko Nieminen,Clay,1.0,False,83.0
Jo Wilfried Tsonga,Clay,10.0,True,113.0
Jo Wilfried Tsonga,Clay,4.0,True,125.0
Jo Wilfried Tsonga,Clay,8.0,True,89.0
Jo Wilfried Tsonga,Clay,12.0,True,110.0
Jo Wilfried Tsonga,Clay,16.0,True,174.0
Jo Wilfried Tsonga,Clay,9.0,True,83.0
Jo Wilfried Tsonga,Clay,16.0,True,151.0
Jo Wilfried Tsonga,Clay,6.0,True,123.0
Julien Benneteau,Clay,2.0,False,109.0
Jo Wilfried Tsonga,Clay,11.0,True,136.0
Jo Wilfried Tsonga,Clay,8.0,True,80.0
Jo Wilfried Tsonga,Hard,16.0,True,95.0
Jo Wilfried Tsonga,Hard,17.0,True,136.0
Jo Wilfried Tsonga,Hard,11.0,True,140.0
Jo Wilfried Tsonga,Hard,16.0,True,89.0
Jarkko Nieminen,Hard,1.0,False,52.0
Jo Wilfried Tsonga,Hard,4.0,True,96.0
Jo Wilfried Tsonga,Hard,14.0,True,109.0
Jo Wilfried Tsonga,Hard,10.0,True,92.0
Jo Wilfried Tsonga,Hard,21.0,True,132.0
Jo Wilfried Tsonga,Hard,13.0,True,92.0
Jo Wilfried Tsonga,Hard,15.0,True,117.0
Jo Wilfried Tsonga,Hard,6.0,True,92.0
Jo Wilfried Tsonga,Hard,5.0,True,92.0
Jo Wilfried Tsonga,Hard,12.0,True,156.0
Jo Wilfried Tsonga,Hard,8.0,True,86.0
Jo Wilfried Tsonga,Hard,11.0,True,96.0
Jarkko Nieminen,Hard,5.0,False,71.0
Jo Wilfried Tsonga,Hard,10.0,True,104.0
Julien Benneteau,Hard,6.0,False,83.0
Jo Wilfried Tsonga,Hard,11.0,True,136.0
Jo Wilfried Tsonga,Hard,20.0,True,123.0
Jo Wilfried Tsonga,Hard,6.0,True,94.0
Jo Wilfried Tsonga,Hard,10.0,True,131.0
Jo Wilfried Tsonga,Grass,21.0,True,78.0
Jo Wilfried Tsonga,Grass,13.0,True,95.0
Jo Wilfried Tsonga,Grass,8.0,True,93.0
Jo Wilfried Tsonga,Grass,13.0,True,106.0
Jo Wilfried Tsonga,Grass,9.0,True,106.0
Jo Wilfried Tsonga,Grass,8.0,True,90.0
Jo Wilfried Tsonga,Grass,21.0,True,222.0
John Isner,Grass,38.0,False,203.0
Jo Wilfried Tsonga,Grass,2.0,True,20.0
Richard Gasquet,Grass,0.0,False,17.0
Jo Wilfried Tsonga,Grass,17.0,True,89.0
Jo Wilfried Tsonga,Grass,20.0,True,153.0
Jurgen Melzer,Grass,7.0,False,134.0
Jo Wilfried Tsonga,Grass,37.0,True,213.0
Sam Querrey,Grass,33.0,False,198.0
Jo Wilfried Tsonga,Grass,15.0,True,103.0
Jo Wilfried Tsonga,Grass,21.0,True,101.0
Lleyton Hewitt,Grass,1.0,False,73.0
Jo Wilfried Tsonga,Grass,10.0,True,124.0
Guillermo Garcia Lopez,Grass,7.0,False,101.0
Jo Wilfried Tsonga,Grass,7.0,True,84.0
Jo Wilfried Tsonga,Grass,20.0,True,137.0
Jo Wilfried Tsonga,Grass,18.0,True,116.0
Jo Wilfried Tsonga,Grass,29.0,True,86.0
Fernando Gonzalez,Grass,3.0,False,62.0
Jo Wilfried Tsonga,Grass,12.0,True,100.0
David Ferrer,Grass,7.0,False,83.0
Jo Wilfried Tsonga,Grass,19.0,True,139.0
Jo Wilfried Tsonga,Grass,19.0,True,98.0
Jo Wilfried Tsonga,Grass,14.0,True,104.0
Julien Benneteau,Grass,5.0,False,78.0
Jo Wilfried Tsonga,Grass,15.0,True,167.0
Jo Wilfried Tsonga,Grass,9.0,True,121.0
Julien Benneteau,Grass,4.0,False,100.0
Jo Wilfried Tsonga,Grass,12.0,True,101.0
Jo Wilfried Tsonga,Grass,16.0,True,99.0
Feliciano Lopez,Grass,2.0,False,78.0
Jo Wilfried Tsonga,Hard,16.0,False,131.0
Andy Roddick,Hard,13.0,True,151.0
Jo Wilfried Tsonga,Clay,4.0,False,162.0
Jo Wilfried Tsonga,Clay,0.0,False,33.0
Jo Wilfried Tsonga,Clay,6.0,False,84.0
David Ferrer,Clay,3.0,True,107.0
Jo Wilfried Tsonga,Clay,0.0,False,10.0
Mikhail Youzhny,Clay,0.0,True,27.0
Jo Wilfried Tsonga,Clay,7.0,False,88.0
Juan Martin Del Potro,Clay,9.0,True,125.0
Jo Wilfried Tsonga,Clay,9.0,False,71.0
Andy Roddick,Clay,3.0,True,96.0
Jo Wilfried Tsonga,Hard,11.0,False,167.0
Jo Wilfried Tsonga,Hard,5.0,False,96.0
Andy Murray,Hard,11.0,True,116.0
Jo Wilfried Tsonga,Hard,4.0,False,101.0
Jo Wilfried Tsonga,Hard,15.0,False,124.0
Fernando Gonzalez,Hard,8.0,True,138.0
Jo Wilfried Tsonga,Hard,5.0,False,89.0
Tommy Robredo,Hard,3.0,True,122.0
Jo Wilfried Tsonga,Grass,12.0,False,152.0
Sam Querrey,Grass,22.0,True,146.0
Jo Wilfried Tsonga,Grass,15.0,False,150.0
Andy Murray,Grass,14.0,True,169.0
Jo Wilfried Tsonga,Grass,9.0,False,81.0
Jo Wilfried Tsonga,Grass,11.0,False,113.0
Andy Murray,Grass,9.0,True,133.0
Jo Wilfried Tsonga,Grass,14.0,False,120.0
Andy Murray,Grass,14.0,True,145.0
Jo Wilfried Tsonga,Grass,10.0,False,70.0
Richard Gasquet,Grass,3.0,True,97.0
Jurgen Melzer,Grass,13.0,False,147.0
Janko Tipsarevic,Hard,15.0,True,155.0
David Ferrer,Clay,8.0,True,87.0
Sam Querrey,Clay,10.0,True,93.0
David Ferrer,Clay,2.0,True,97.0
Mikhail Youzhny,Clay,11.0,True,142.0
James Blake,Hard,11.0,True,127.0
Andy Murray,Hard,9.0,True,94.0
Tommy Robredo,Grass,12.0,True,131.0
Nicolas Almagro,Clay,7.0,True,109.0
John Isner,Hard,21.0,True,74.0
Sam Querrey,Hard,19.0,False,132.0
Nicolas Almagro,Hard,7.0,True,108.0
Julien Benneteau,Grass,6.0,True,124.0
Julien Benneteau,Hard,9.0,True,163.0
Julien Benneteau,Hard,6.0,True,98.0
Julien Benneteau,Hard,4.0,True,134.0
Julien Benneteau,Hard,4.0,True,72.0
Julien Benneteau,Hard,8.0,True,108.0
Guillermo Garcia Lopez,Hard,4.0,False,88.0
Julien Benneteau,Clay,14.0,True,163.0
Julien Benneteau,Clay,5.0,True,174.0
Julien Benneteau,Clay,3.0,True,143.0
Julien Benneteau,Clay,10.0,True,100.0
Julien Benneteau,Clay,7.0,True,117.0
Julien Benneteau,Clay,3.0,True,69.0
Julien Benneteau,Clay,5.0,True,147.0
Julien Benneteau,Clay,5.0,True,170.0
Julien Benneteau,Clay,3.0,True,111.0
Julien Benneteau,Clay,9.0,True,149.0
Janko Tipsarevic,Clay,6.0,False,128.0
Julien Benneteau,Clay,6.0,True,151.0
Radek Stepanek,Clay,15.0,False,144.0
Julien Benneteau,Clay,1.0,True,21.0
Julien Benneteau,Clay,9.0,True,126.0
Julien Benneteau,Clay,4.0,True,106.0
David Ferrer,Clay,1.0,False,102.0
Julien Benneteau,Hard,24.0,True,144.0
Julien Benneteau,Hard,7.0,True,125.0
Julien Benneteau,Hard,17.0,True,112.0
Julien Benneteau,Hard,22.0,True,157.0
Julien Benneteau,Hard,5.0,True,99.0
Nicolas Almagro,Hard,12.0,False,83.0
Julien Benneteau,Hard,23.0,True,125.0
Radek Stepanek,Hard,8.0,False,114.0
Julien Benneteau,Hard,9.0,True,124.0
Julien Benneteau,Grass,12.0,True,109.0
Julien Benneteau,Grass,12.0,True,140.0
Julien Benneteau,Grass,13.0,True,126.0
Julien Benneteau,Grass,18.0,True,178.0
Julien Benneteau,Grass,36.0,True,167.0
Julien Benneteau,Grass,6.0,True,140.0
Julien Benneteau,Hard,15.0,False,129.0
Nicolas Almagro,Hard,39.0,True,157.0
Julien Benneteau,Hard,14.0,False,111.0
Julien Benneteau,Hard,14.0,False,138.0
Tommy Robredo,Hard,17.0,True,159.0
Julien Benneteau,Hard,12.0,False,136.0
Janko Tipsarevic,Hard,13.0,True,138.0
Julien Benneteau,Hard,3.0,False,135.0
Julien Benneteau,Hard,5.0,False,40.0
Andy Roddick,Hard,17.0,True,81.0
Julien Benneteau,Hard,1.0,False,61.0
Julien Benneteau,Clay,8.0,False,65.0
Juan Martin Del Potro,Clay,11.0,True,94.0
Julien Benneteau,Clay,16.0,False,187.0
Julien Benneteau,Clay,4.0,False,89.0
Janko Tipsarevic,Clay,16.0,True,107.0
Julien Benneteau,Clay,4.0,False,72.0
David Ferrer,Clay,3.0,True,103.0
Julien Benneteau,Clay,3.0,False,131.0
Julien Benneteau,Clay,1.0,False,64.0
Julien Benneteau,Clay,1.0,False,70.0
Julien Benneteau,Clay,3.0,False,93.0
Julien Benneteau,Clay,0.0,False,56.0
Julien Benneteau,Clay,1.0,False,65.0
Julien Benneteau,Hard,12.0,False,125.0
Julien Benneteau,Hard,10.0,False,133.0
Julien Benneteau,Hard,6.0,False,190.0
Julien Benneteau,Hard,17.0,False,83.0
Andy Roddick,Hard,21.0,True,105.0
Julien Benneteau,Hard,6.0,False,66.0
Tommy Robredo,Hard,5.0,True,66.0
Julien Benneteau,Hard,7.0,False,90.0
Julien Benneteau,Hard,7.0,False,128.0
Julien Benneteau,Hard,4.0,False,97.0
Julien Benneteau,Grass,8.0,False,112.0
Julien Benneteau,Grass,1.0,False,66.0
Julien Benneteau,Grass,8.0,False,123.0
Andy Murray,Grass,8.0,True,138.0
Julien Benneteau,Grass,19.0,False,171.0
Julien Benneteau,Grass,5.0,False,171.0
Sam Querrey,Hard,23.0,False,150.0
Feliciano Lopez,Grass,12.0,False,88.0
John Isner,Grass,1.0,False,6.0
Feliciano Lopez,Hard,21.0,True,108.0
David Ferrer,Hard,0.0,True,142.0
Juan Martin Del Potro,Hard,7.0,True,80.0
Juan Martin Del Potro,Hard,11.0,True,125.0
Richard Gasquet,Hard,12.0,True,115.0
Jurgen Melzer,Clay,2.0,True,128.0
Guillermo Garcia Lopez,Clay,6.0,True,125.0
Tommy Robredo,Clay,5.0,True,96.0
Andy Murray,Hard,22.0,True,154.0
Tommy Robredo,Grass,8.0,True,107.0
Richard Gasquet,Hard,7.0,True,104.0
Sam Querrey,Hard,28.0,True,97.0
Feliciano Lopez,Hard,13.0,False,70.0
Sam Querrey,Hard,31.0,True,147.0
Sam Querrey,Hard,24.0,True,122.0
Sam Querrey,Hard,19.0,True,88.0
Sam Querrey,Hard,27.0,True,130.0
Sam Querrey,Hard,5.0,True,47.0
Sam Querrey,Hard,12.0,True,92.0
Sam Querrey,Hard,21.0,True,111.0
Sam Querrey,Hard,13.0,True,147.0
Sam Querrey,Hard,20.0,True,130.0
Sam Querrey,Hard,16.0,True,104.0
Sam Querrey,Clay,24.0,True,114.0
Sam Querrey,Clay,8.0,True,107.0
Sam Querrey,Hard,19.0,True,84.0
Sam Querrey,Hard,18.0,True,88.0
Sam Querrey,Hard,30.0,True,147.0
Sam Querrey,Hard,16.0,True,97.0
Guillermo Garcia Lopez,Hard,1.0,False,73.0
Sam Querrey,Hard,25.0,True,145.0
Sam Querrey,Hard,21.0,True,142.0
Sam Querrey,Hard,19.0,True,104.0
Sam Querrey,Hard,19.0,True,129.0
Sam Querrey,Hard,11.0,True,94.0
Sam Querrey,Hard,19.0,True,98.0
Nicolas Almagro,Hard,3.0,False,81.0
Sam Querrey,Hard,10.0,True,115.0
Sam Querrey,Hard,15.0,True,150.0
Sam Querrey,Hard,17.0,True,151.0
Sam Querrey,Grass,25.0,True,151.0
Sam Querrey,Grass,17.0,True,109.0
Sam Querrey,Grass,27.0,True,137.0
Andy Murray,Grass,8.0,False,111.0
Sam Querrey,Grass,33.0,True,207.0
Sam Querrey,Grass,10.0,True,89.0
Sam Querrey,Grass,23.0,True,104.0
Sam Querrey,Grass,30.0,True,105.0
Sam Querrey,Grass,25.0,True,150.0
Sam Querrey,Grass,19.0,True,145.0
Sam Querrey,Grass,11.0,True,82.0
Sam Querrey,Grass,28.0,True,132.0
Sam Querrey,Grass,23.0,True,190.0
Xavier Malisse,Grass,14.0,False,183.0
Sam Querrey,Grass,14.0,True,112.0
Sam Querrey,Hard,5.0,False,76.0
Andy Murray,Hard,8.0,True,97.0
Sam Querrey,Hard,18.0,False,119.0
Sam Querrey,Hard,25.0,False,141.0
Sam Querrey,Hard,23.0,False,112.0
Sam Querrey,Hard,19.0,False,158.0
Sam Querrey,Hard,15.0,False,107.0
Sam Querrey,Hard,9.0,False,94.0
Tommy Robredo,Hard,18.0,True,124.0
Sam Querrey,Clay,11.0,False,102.0
Sam Querrey,Clay,13.0,False,71.0
Sam Querrey,Clay,8.0,False,114.0
Janko Tipsarevic,Clay,13.0,True,123.0
Sam Querrey,Clay,8.0,False,86.0
Sam Querrey,Clay,14.0,False,114.0
Sam Querrey,Clay,15.0,False,79.0
Sam Querrey,Clay,13.0,False,148.0
Sam Querrey,Hard,24.0,False,107.0
Sam Querrey,Hard,18.0,False,130.0
Janko Tipsarevic,Hard,17.0,True,153.0
Sam Querrey,Hard,18.0,False,114.0
Sam Querrey,Hard,18.0,False,108.0
Sam Querrey,Hard,6.0,False,63.0
Sam Querrey,Hard,10.0,False,90.0
Sam Querrey,Grass,36.0,False,159.0
Sam Querrey,Grass,13.0,False,94.0
Andy Murray,Grass,10.0,True,116.0
Sam Querrey,Grass,16.0,False,119.0
Juan Carlos Ferrero,Grass,7.0,True,131.0
Sam Querrey,Grass,14.0,False,73.0
David Ferrer,Hard,7.0,True,91.0
Guillermo Garcia Lopez,Hard,6.0,True,112.0
Juan Martin Del Potro,Grass,22.0,True,99.0
Juan Martin Del Potro,Clay,8.0,True,98.0
Richard Gasquet,Grass,6.0,True,123.0
Juan Martin Del Potro,Grass,10.0,True,95.0
David Ferrer,Hard,3.0,True,128.0
Mikhail Youzhny,Hard,5.0,True,95.0
John Isner,Hard,22.0,True,109.0
John Isner,Hard,29.0,True,100.0
Richard Gasquet,Hard,10.0,True,100.0
Richard Gasquet,Hard,2.0,True,90.0
Richard Gasquet,Hard,2.0,True,91.0
Richard Gasquet,Hard,5.0,True,97.0
Richard Gasquet,Hard,23.0,True,108.0
Richard Gasquet,Hard,12.0,True,94.0
Richard Gasquet,Hard,9.0,True,109.0
Nikolay Davydenko,Hard,7.0,False,96.0
Richard Gasquet,Hard,14.0,True,95.0
Richard Gasquet,Hard,12.0,True,93.0
Richard Gasquet,Hard,11.0,True,127.0
Richard Gasquet,Hard,5.0,True,84.0
Richard Gasquet,Hard,7.0,True,87.0
Janko Tipsarevic,Hard,5.0,False,56.0
Richard Gasquet,Hard,5.0,True,99.0
Richard Gasquet,Hard,14.0,True,159.0
Richard Gasquet,Hard,10.0,True,112.0
Richard Gasquet,Hard,8.0,True,92.0
Feliciano Lopez,Hard,3.0,False,53.0
Richard Gasquet,Hard,9.0,True,110.0
Richard Gasquet,Hard,4.0,True,99.0
Richard Gasquet,Hard,5.0,True,90.0
Richard Gasquet,Clay,7.0,True,89.0
Richard Gasquet,Clay,7.0,True,110.0
Richard Gasquet,Clay,5.0,True,95.0
Richard Gasquet,Clay,3.0,True,99.0
Richard Gasquet,Clay,2.0,True,105.0
Richard Gasquet,Clay,6.0,True,89.0
Richard Gasquet,Clay,2.0,True,132.0
Richard Gasquet,Clay,6.0,True,95.0
Richard Gasquet,Clay,2.0,True,113.0
Richard Gasquet,Clay,3.0,True,88.0
Richard Gasquet,Clay,9.0,True,92.0
Richard Gasquet,Clay,5.0,True,101.0
Nikolay Davydenko,Clay,3.0,False,83.0
Richard Gasquet,Clay,8.0,True,107.0
Richard Gasquet,Clay,10.0,True,118.0
Tommy Haas,Clay,7.0,False,82.0
Richard Gasquet,Clay,6.0,True,102.0
Radek Stepanek,Clay,3.0,False,74.0
Richard Gasquet,Clay,4.0,True,128.0
Richard Gasquet,Clay,10.0,True,122.0
Richard Gasquet,Clay,6.0,True,98.0
Richard Gasquet,Clay,12.0,True,109.0
Richard Gasquet,Clay,4.0,True,116.0
Richard Gasquet,Clay,8.0,True,105.0
Richard Gasquet,Hard,8.0,True,115.0
Richard Gasquet,Hard,7.0,True,121.0
Richard Gasquet,Hard,8.0,True,131.0
Richard Gasquet,Hard,8.0,True,93.0
Richard Gasquet,Hard,14.0,True,109.0
Richard Gasquet,Hard,7.0,True,106.0
Richard Gasquet,Hard,8.0,True,112.0
Richard Gasquet,Hard,14.0,True,112.0
Richard Gasquet,Hard,6.0,True,142.0
David Ferrer,Hard,5.0,False,137.0
Richard Gasquet,Hard,22.0,True,129.0
Richard Gasquet,Hard,6.0,True,101.0
Richard Gasquet,Hard,8.0,True,104.0
Richard Gasquet,Hard,8.0,True,93.0
Richard Gasquet,Hard,10.0,True,85.0
Richard Gasquet,Hard,8.0,True,99.0
Nikolay Davydenko,Hard,4.0,False,73.0
Richard Gasquet,Hard,11.0,True,95.0
Richard Gasquet,Hard,2.0,True,94.0
Richard Gasquet,Hard,11.0,True,139.0
Richard Gasquet,Hard,11.0,True,151.0
Richard Gasquet,Hard,5.0,True,99.0
Richard Gasquet,Hard,6.0,True,173.0
Richard Gasquet,Grass,7.0,True,113.0
Richard Gasquet,Grass,2.0,True,138.0
Richard Gasquet,Grass,5.0,True,93.0
Richard Gasquet,Grass,4.0,True,83.0
Richard Gasquet,Grass,22.0,True,153.0
Richard Gasquet,Grass,8.0,True,145.0
Richard Gasquet,Grass,11.0,True,129.0
Richard Gasquet,Grass,5.0,True,96.0
Richard Gasquet,Grass,9.0,True,92.0
Nicolas Almagro,Grass,7.0,False,73.0
Richard Gasquet,Grass,13.0,True,112.0
Richard Gasquet,Grass,10.0,True,90.0
Richard Gasquet,Grass,12.0,True,95.0
Richard Gasquet,Grass,10.0,True,97.0
Richard Gasquet,Grass,3.0,True,59.0
Sebastien Grosjean,Grass,3.0,False,35.0
Richard Gasquet,Grass,6.0,True,98.0
Richard Gasquet,Grass,6.0,True,93.0
Richard Gasquet,Grass,7.0,True,88.0
Richard Gasquet,Grass,23.0,True,182.0
Andy Roddick,Grass,22.0,False,167.0
Richard Gasquet,Grass,18.0,True,149.0
Richard Gasquet,Hard,3.0,False,137.0
Tommy Robredo,Hard,16.0,True,140.0
Richard Gasquet,Hard,1.0,False,65.0
David Ferrer,Hard,5.0,True,90.0
Richard Gasquet,Hard,8.0,False,180.0
Mikhail Youzhny,Hard,12.0,True,187.0
Richard Gasquet,Hard,11.0,False,191.0
Fernando Gonzalez,Hard,14.0,True,191.0
